,time,user_followers,Polarity,Subjectivity,BERT_SCORE,Vader_Comp,Vader_Pos,Vader_Neg,Vader_Neu,W_Vad_Pos,W_Vad_Neg,W_Vad_Neu,W_Vad_Comp,W_BERT_SCORE,W_Polarity,W_Subjectivity,W_BERT_Label,high,low,open,volumefrom,volumeto,close,Change,Change_Pct,Change_Cat
319,2021-12-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49334.04,46661.88,46913.54,31921.06,1546447525,48917.48,-302.51,-0.6184087978,-1
320,2021-12-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49581.41,48460.43,48917.48,20998.03,1028434929,48614.97,2215.23,4.556682849,1
321,2021-12-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51382.88,48062.25,48614.97,30734.43,1525047125,50830.2,10.16,0.0199881173,1
322,2021-12-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51863.56,50449.36,50830.2,21669.58,1107244995,50840.36,-408.73,-0.8039478871,-1
323,2021-12-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51158.56,50199.56,50840.36,11532.27,585818997.2,50431.63,359.25,0.7123505625,1
324,2021-12-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51283.7,49485.62,50431.63,14663.26,736617761.9,50790.88,-76.15,-0.1499284911,-1
325,2021-12-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52079.46,50481.26,50790.88,21873.37,1120188137,50714.73,-3178.34,-6.267094392,-1
326,2021-12-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50718.53,47317.78,50714.73,40699.4,1985905082,47536.39,-1064.69,-2.239736757,-1
327,2021-12-29,200275,6.81770202,26.52417929,80.40103751,9.8644,6.752,2.903,84.346,9407.096,3530.606,187333.568,15256.3524,161991.1739,22252.69862,43989.6478,-50136,48145.34,46107.79,47536.39,33749.8,1599557105,46471.7,657.96,1.415829419,1
328,2021-12-30,9574571,79.11501179,241.8010676,578.5645664,133.3008,61.166,24.526,593.307,491801.997,166431.352,8916327.079,1308204.422,8354906.685,1209288.326,3169372.569,2076400,47917.89,45964.28,46471.7,39311.18,1852206857,47129.66,-932.35,-1.978265916,-1
329,2021-12-31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48573.22,45665.44,47129.66,34737.79,1636014399,46197.31,1540.04,3.333614013,1
330,2022-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47950.29,46196.03,46197.31,16697.92,786729972,47737.35,-430.94,-0.9027312995,-1
331,2022-01-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47979.26,46666.18,47737.35,13025.66,615453426.9,47306.41,-855.62,-1.808676668,-1
332,2022-01-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47572.23,45707.55,47306.41,21681.38,1011309526,46450.79,-626.25,-1.348200967,-1
333,2022-01-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47529.48,45587.91,46450.79,29035.93,1349229423,45824.54,-2392.03,-5.219976022,-1
334,2022-01-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47067.18,42510.86,45824.54,47769.2,2152187256,43432.51,-337.97,-0.7781498237,-1
335,2022-01-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43779.23,42468.76,43432.51,36804.78,1585314774,43094.54,-1550.75,-3.598483706,-1
336,2022-01-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43138.79,40750.42,43094.54,51310.46,2146452950,41543.79,142.88,0.3439262523,1
337,2022-01-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42306.77,40534.37,41543.79,27559.19,1143171233,41686.67,182.93,0.4388213307,1
338,2022-01-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42800.66,41237.13,41686.67,21486.68,901652458.8,41869.6,-37.01,-0.08839348835,-1
339,2022-01-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42251.07,39667.6,41869.6,51976.97,2140270933,41832.59,910.44,2.17638927,1
340,2022-01-11,5610863,45.74009179,100.2649584,263.569657,57.7384,31.761,14.616,263.623,253048.128,148376.422,5209483.814,677087.6079,4212047.765,842083.4967,2109116.639,2560446,43122.32,41279.45,41832.59,36554.37,1545270651,42743.03,1176.64,2.752823092,1
341,2022-01-12,16771715,164.3944071,386.3604272,973.0681598,255.6724,116.364,47.92,979.711,1482329.593,380576.962,14908643.01,3456659.198,13385972.95,2238349.312,5052705.676,2858087,44293.83,42471.08,42743.03,31859.05,1384575769,43919.67,-1344.06,-3.060268895,-1
342,2022-01-13,12413490,166.3332973,389.710217,949.3087237,213.4437,105.758,49.293,959.951,1165777.971,315952.791,10931808.24,2549703.822,10769982.31,1062073.131,3389732.204,2470805,44442.67,42334.75,43919.67,29159.4,1263083590,42575.61,514.22,1.207780699,1
