,time,user_followers,Polarity,Subjectivity,BERT_SCORE,Vader_Comp,Vader_Pos,Vader_Neg,Vader_Neu,W_Vad_Pos,W_Vad_Neg,W_Vad_Neu,W_Vad_Comp,W_BERT_SCORE,W_Polarity,W_Subjectivity,W_BERT_Label,high,low,open,volumefrom,volumeto,close,Change_2hr,Change_Pct_2hr,Change_Cat_2hr,Change_Lag_1hr,Change_Lag_2hr,Change_Lag_3hr
571,2021-07-17 18:00:00,258504.0,2.699529942279942,17.02399512987013,37.95288762450218,6.8928,4.737,2.612,38.653,25537.855,3714.635,229252.189,81504.0554,222749.62942126396,27727.682133838374,67659.17145833334,33400.0,31806.41,31695.61,31745.63,1128.75,35874195.98,31750.6,-8.3,-0.02614123828,-1,-1.0,-1.0,-1.0
572,2021-07-17 20:00:00,100197.0,4.652878787878787,11.88446608946609,33.97477898001671,7.2915,4.172,1.786,34.044,11249.118,2589.733,86357.136,26457.4374,89637.43296295404,4985.32028138528,20854.427049062047,1372.0,31902.05,31741.58,31852.61,577.14,18356998.67,31742.3,-89.16,-0.2808870183,-1,-1.0,-1.0,1.0
573,2021-07-17 22:00:00,1744571.0,4.461406926406926,15.361612554112554,36.07135754823685,10.4604,3.482,1.344,37.176,4873.3,5413.506,1734285.764,5139.1376,1499248.9540546536,-42163.86798701293,440276.62244588736,17.0,31728.95,31636.49,31728.95,617.2,19541243.88,31653.14,352.74,1.114391811,1,1.0,1.0,-1.0
574,2021-07-18 10:00:00,259467.0,4.628885281385282,19.678872655122653,50.33755534887314,11.2,6.271,2.992,49.735,20964.701,6784.727,231710.199,53731.1533,223330.423150152,2689.8215259740227,41818.37066738817,9680.0,31745.5,31598.37,31745.05,691.44,21890414.76,31716.14,40.97,0.1291771319,1,-1.0,-1.0,-1.0
575,2021-07-18 12:00:00,433871.0,7.472799680478252,20.90664708307565,48.85092234611511,6.9068,5.69,3.163,49.145,14304.177,20019.675000000003,399542.252,-33108.9482,387966.2818900347,20183.86246237889,118575.8234724799,1267.0,31847.79,31700.46,31805.34,293.81,9333694.65,31757.11,-414.53,-1.305313991,-1,-1.0,1.0,1.0
576,2021-07-18 14:00:00,1310775.0,6.999476851851851,25.71864417989418,58.996985912323,16.9772,7.477,3.664,59.855,205922.046,99267.756,1005036.651,582756.2832,1097935.9440530837,40391.79862728472,609173.3164670514,17588.0,31754.24,31131.67,31716.63,3279.42,103139209.6,31342.58,150.04,0.4787097935,1,1.0,1.0,1.0
577,2021-07-18 16:00:00,331949.0,7.861369047619047,21.234550264550265,49.769698202610016,4.7321,5.119,4.187,49.691,28529.22,8434.429,294979.214,71518.3851,284643.896043241,37310.13398809524,94695.16398148148,6863.0,31575.45,31350.39,31409.05,747.76,23501184.59,31492.62,154.55,0.4907498963,1,1.0,1.0,-1.0
578,2021-07-18 18:00:00,723310.0,6.554163059163058,23.23001022126022,57.51326420903206,9.6153,7.057,3.083,56.855,44164.212,14734.119,664406.4199999999,43069.7427,657573.1427786349,-24034.73341630592,114038.579997595,-5002.0,31694.1,31626.11,31637.04,781.66,24743587.3,31647.17,17.52,0.05536040031,1,-1.0,1.0,-1.0
579,2021-07-18 20:00:00,351796.0,5.85137506012506,15.967886002886004,42.84146040678024,13.2297,5.875,1.645,42.48,11665.591,1845.422,338296.874,38860.4995,314244.82111877203,6640.439081289081,27641.1240981241,-3040.0,31747.82,31651.55,31668.66,403.52,12788991.41,31664.69,-87.8,-0.277280466,-1,-1.0,1.0,-1.0
580,2021-07-18 22:00:00,634865.0,9.63806301106301,18.944074074074077,49.69311025738716,12.0056,5.647,2.282,49.067,184889.842,8748.744,441218.208,240437.6782,542740.8087690473,27682.51984944684,72675.33248677249,403396.0,31943.21,31504.06,31847.19,1437.33,45485423.51,31576.89,42.9,0.1358588512,1,-1.0,1.0,-1.0
581,2021-07-19 10:00:00,710798.0,7.7777950637325635,21.51085347522848,52.316660374403,8.7586,5.032,2.252,54.715,80724.393,31335.766,598737.448,311262.0641,638995.4125094116,66095.67810575997,337260.18969997595,-6290.0,31445.24,31190.7,31402.32,1592.33,49829180.04,31212.54,-480.81,-1.540438555,-1,-1.0,-1.0,1.0
582,2021-07-19 12:00:00,912223.0,12.692564213564212,33.42319696969697,87.24406212568283,13.7779,9.593,5.743,87.663,66482.59300000001,57412.914,788332.725,-73528.9906,729213.2787552476,134564.53753030303,276892.1165137085,-208849.0,31351.36,30708.17,31284.34,4741.08,146643304.2,30731.73,112.52,0.3661362377,1,1.0,-1.0,1.0
583,2021-07-19 14:00:00,574701.0,6.899603159186492,25.724008391300057,81.16676115989685,8.5906,8.309,5.935,78.753,30123.121,17554.040999999997,526993.05,42895.1228,477140.8069591522,56369.4005552318,172956.65306600806,-10567.0,30850.73,30487.11,30640.62,4478.71,137304432.8,30844.25,-129.41,-0.4195595613,-1,1.0,1.0,-1.0
584,2021-07-19 16:00:00,818714.0,10.103319504569503,33.576801346801346,79.39950302243233,17.916,8.801,4.468,81.729,36506.214,23107.258,759099.721,78541.0297,731467.7017602623,47358.52041426166,249248.6901106301,-80596.0,30782.87,30627.82,30690.58,1562.43,47945671.85,30714.84,-59.23,-0.1928383804,-1,-1.0,1.0,1.0
585,2021-07-19 18:00:00,271143.0,10.782651515151516,30.7366341991342,66.60181859135628,13.559,7.408,3.877,68.715,18225.062,11983.675,240965.405,23993.2962,210702.7560776472,11655.540227272728,81610.87714285713,-62144.0,30803.72,30598.59,30738.58,1093.55,33582979.3,30655.61,141.02,0.460013681,1,1.0,-1.0,1.0
586,2021-07-19 20:00:00,869246.0,5.910062018999518,27.50605315055315,71.16308951377869,10.8405,6.728,3.737,71.534,91793.69,43027.882,734386.56,239572.3534,745180.6454990506,92159.90582653916,318610.45008886483,-36677.0,30852.07,30716.19,30744.73,1736.1,53451511.17,30796.63,78.18,0.253858945,1,1.0,-1.0,-1.0
587,2021-07-19 22:00:00,391637.0,6.42202441077441,21.501475006475005,52.90180778503418,1.2999999999999998,5.644,3.548,52.806,25135.679,64790.944,301679.007,-127598.5613,317921.8551520109,-732.824036195291,226421.55464905463,-28311.0,30952.92,30765.99,30767.85,1097.95,33907297.34,30874.81,-46.69,-0.1512236027,-1,-1.0,-1.0,-1.0
588,2021-07-20 10:00:00,566529.0,10.996292809042808,34.361728475228475,86.58619928359985,11.9959,7.589,4.008,90.401,49663.199,13057.998,503801.483,111412.0121,489580.5817301869,79848.98180291004,162016.5149268879,-29005.0,29705.86,29320.09,29439.08,2122.4,62720176.24,29698.29,20.85,0.07020606237,1,1.0,-1.0,1.0
589,2021-07-20 12:00:00,2079123.0,10.26804894179894,33.00420584045584,80.64252865314484,19.8478,9.156,3.669,82.175,190504.132,73189.27200000001,1815734.521,342715.4246,1807216.11721468,260509.1884656085,1080033.37508954,-47292.0,29789.14,29636.72,29708.89,988.34,29375128.15,29719.14,25.85,0.08698098263,1,1.0,1.0,-1.0
590,2021-07-20 14:00:00,560679.0,8.510589826839826,30.34764971139971,87.35189533233643,12.8639,7.463,4.366,89.173,15205.376,12853.711,532623.613,19013.989,487614.8462677598,19192.38692279942,131589.59167748917,56944.0,29808.35,29334.84,29534.96,2774.51,82104229.39,29744.99,-68.56,-0.2304925972,-1,-1.0,-1.0,1.0
591,2021-07-20 16:00:00,2067942.0,13.745320346320346,28.582206709956708,83.36792320013046,17.63,8.850999999999999,3.776,84.37,133451.091,42626.086,1891858.862,441866.7721,1885937.146771848,574476.0890382396,980675.7675256132,-83628.0,29990.75,29673.43,29912.79,1163.86,34672149.79,29676.43,119.11,0.4013622932,1,1.0,1.0,1.0
592,2021-07-20 18:00:00,580457.0,8.89672830344259,24.808394609358896,59.64983004331589,9.653,6.45,3.167,61.383,40882.75,15609.407,523964.859,73111.633,506356.1256369352,48776.89195799835,190481.74142480933,114844.0,29844.58,29651.89,29667.61,863.66,25708983.14,29795.54,73.67,0.2472517699,1,1.0,-1.0,-1.0
593,2021-07-20 20:00:00,356413.0,6.940956890331891,22.00138979076479,53.18223237991333,7.9714,5.084,3.0340000000000003,55.881,29616.027,6088.666,320700.379,97630.6268,305029.7507392168,24644.156148989903,71267.66150613275,-19450.0,29995.1,29797.47,29799.8,921.75,27583739.98,29869.21,-306.45,-1.0259729,-1,-1.0,1.0,-1.0
594,2021-07-20 22:00:00,823504.0,8.238156565656565,23.21646103896104,61.00297039747238,8.4001,5.177,3.121,61.704,148458.634,29568.367,645481.0719999999,225960.7613,673960.668006897,54638.81828282828,160848.76174963926,-48299.0,29760.73,29509.49,29702.04,1090.4,32298481.9,29562.76,40.13,0.1357451063,1,-1.0,1.0,1.0
595,2021-07-21 10:00:00,1064247.0,8.533243217893217,22.32797184944685,61.27285319566727,16.7272,7.046,2.004,63.95,86242.336,6966.523,971041.167,233103.4688,752645.3377289176,146931.76867453102,224948.6576527898,16038.0,31597.88,31296.29,31335.21,3236.74,101779237.0,31389.26,74.52,0.2374060427,1,-1.0,1.0,1.0
596,2021-07-21 12:00:00,1107885.0,6.685495944531658,27.662463457177743,79.11359798908234,16.4675,8.943,2.893,81.162,53350.677,32926.653,1021601.132,-14973.603500000005,885275.8028929532,110727.88181644942,238097.65509483367,-81516.0,31710.82,31448.09,31567.18,2214.84,69985581.63,31463.78,378.57,1.203193005,1,1.0,1.0,1.0
597,2021-07-21 14:00:00,721983.0,6.363185425685425,31.111127344877342,79.34667673707008,17.137,7.596,2.473,83.933,88055.83800000002,5187.086,628742.155,292040.3123,629341.7755831182,113227.12856060608,201117.34545454543,410851.0,31877.64,31506.9,31507.27,2653.52,84217597.52,31842.35,275.72,0.8658908655,1,1.0,1.0,-1.0
598,2021-07-21 16:00:00,1349687.0,18.13183544629973,44.20416457087886,112.30289959907532,23.0193,11.224,4.185,117.593,124921.255,22846.321,1201925.584,273071.40020000003,1137289.8871433735,213401.59698912597,511142.5672745997,166851.0,32415.85,31870.51,31945.95,3207.02,103066257.0,32118.07,-312.49,-0.9729414003,-1,-1.0,-1.0,1.0
599,2021-07-21 18:00:00,4266243.0,26.49490103415103,80.34073356273356,201.307773321867,39.2822,22.643,8.933,202.429,444895.071,71030.562,3750318.664,965141.1199,3576932.3435718417,95940.78772077916,1037324.010111851,119247.0,32814.13,31788.03,32189.71,6097.84,196982041.7,31805.58,24.49,0.07699906746,1,1.0,1.0,1.0
600,2021-07-21 20:00:00,942839.0,12.20418771043771,30.66308321308321,69.94767743349075,16.6758,8.367,2.161,71.476,75593.621,38345.613000000005,828900.6900000001,103030.1124,800590.5004537106,127798.7678030303,467982.7306277056,-41928.0,31934.43,31539.33,31642.73,2127.54,67394309.94,31830.07,286.6,0.9004064396,1,1.0,1.0,-1.0
601,2021-07-21 22:00:00,846980.0,3.83080808080808,24.32866883116883,64.59588235616684,11.8391,6.583,3.041,65.373,76881.222,44096.375,726001.432,32550.55000000001,748046.5911943913,67659.28563492063,165855.8141883117,-67016.0,32170.91,31817.86,31844.98,1261.87,40402040.28,32116.67,-37.13,-0.1156097441,-1,-1.0,-1.0,-1.0
602,2021-07-22 10:00:00,194951.0,11.660291305916306,26.02775613275613,52.55754527449608,21.4179,8.211,1.098,53.689,12368.143,4126.99,178449.369,21887.7383,165383.87081319094,-10658.83206800144,95310.38963564212,10465.0,31984.72,31800.87,31899.56,604.16,19272231.49,31825.06,373.23,1.172755055,1,1.0,-1.0,1.0
603,2021-07-22 12:00:00,914056.0,13.495340428090428,30.30795971620972,70.45513427257538,15.4605,6.502,2.323,76.176,53283.946,51718.462,809054.239,62795.70279999999,716908.9803087115,63838.18045226069,247374.02696224145,-94366.0,32210.21,31744.92,31923.27,1625.54,52086612.69,32198.29,84.76,0.2632437934,1,1.0,1.0,-1.0
604,2021-07-22 14:00:00,1451577.0,13.93825937950938,38.06531625781626,88.78228467702866,29.4469,11.003,2.418,90.579,221052.63,7348.266,1223176.862,781162.7049,1282670.636476129,342290.313059163,948477.878368206,266075.0,32289.85,31994.68,32081.15,1354.33,43531715.19,32283.05,87.75,0.2718144661,1,-1.0,1.0,-1.0
605,2021-07-22 16:00:00,933439.0,8.209338023088023,19.991670274170275,66.1328022480011,14.7903,7.362,2.154,67.483,126146.232,16360.529,790932.013,291771.859,755681.0107995868,74634.3996176046,183597.3553138528,60614.0,32604.4,32293.69,32525.28,1465.96,47525570.14,32370.8,-83.64,-0.25838101,-1,-1.0,1.0,-1.0
606,2021-07-22 18:00:00,404672.0,4.817651515151515,19.95805143269429,52.01476854085922,10.1775,4.849,2.103,55.046,19121.411,7983.151,377549.996,53947.6301,345035.8007746935,12252.156659451655,60429.99373428159,3600.0,32438.66,32232.9,32425.65,2144.52,69289465.41,32287.16,-34.39,-0.1065129296,-1,-1.0,-1.0,1.0
607,2021-07-22 20:00:00,1894694.0,2.8503771645021647,15.084578643578643,48.95962259173393,6.3928,3.937,2.264,50.799,292838.203,7664.027999999999,1594191.769,597396.5341,1421967.1298164427,31342.80758982684,107677.75036291489,1613215.0,32397.15,32250.43,32397.08,695.88,22484816.0,32252.77,-62.96,-0.1952080395,-1,1.0,1.0,1.0
608,2021-07-22 22:00:00,547329.0,6.926779529993815,20.438105287569574,52.15562945604324,9.7957,5.878,2.722,52.4,69253.543,36837.353,441226.644,115669.0931,457524.9769206643,107865.6969573284,234184.8928411668,-12358.0,32248.33,32085.11,32134.06,531.22,17095056.32,32189.81,178.86,0.5556416767,1,1.0,1.0,-1.0
609,2021-07-23 10:00:00,1014803.0,13.878844516594516,34.05801635401635,82.49392414093018,26.019,10.606,3.08,81.312,208386.253,6267.614,800150.1950000001,518240.4286,745097.3209303021,269248.8115501443,378656.1546601732,586350.0,32383.1,32239.05,32344.22,646.23,20885178.23,32344.86,107.01,0.3308408198,1,1.0,1.0,-1.0
610,2021-07-23 12:00:00,949044.0,35.11954298941799,75.5218458994709,187.6207807958126,60.9157,29.593,5.772,183.632,115373.353,25517.607,808175.971,336105.2529,821843.5037091374,74571.86179076479,207867.99821103897,79798.0,32455.23,32267.52,32316.8,654.96,21193441.19,32451.87,45.75,0.1409780084,1,-1.0,-1.0,-1.0
611,2021-07-23 14:00:00,1063372.0,34.04998101765959,75.023511002886,156.56357231736183,47.7153,21.507,5.387,158.105,140400.275,6346.768,916622.177,587873.4146,866236.730050981,217847.90720384117,366053.8248060967,6518.0,32588.35,32450.59,32567.14,704.19,22896228.93,32497.62,-310.26,-0.9547160684,-1,-1.0,1.0,-1.0
612,2021-07-23 16:00:00,893901.0,21.96690295815296,48.90019758019758,122.8864597082138,30.3245,14.875,4.44,122.684,97140.721,14588.73,782155.344,273649.1402,781107.1850934625,120021.9872637085,220660.95408674655,-12940.0,32345.51,32012.62,32325.73,1601.11,51494424.64,32187.36,-34.07,-0.1058490041,-1,-1.0,1.0,1.0
613,2021-07-23 18:00:00,2049283.0,17.141773088023086,42.71363035113035,102.26454138755798,30.3267,11.85,3.065,106.088,398712.424,41496.761,1609073.65,969222.9544,1830710.9411536453,286525.2456439393,871355.2651316739,1200703.0,32300.68,32098.24,32212.35,566.64,18246136.08,32153.29,333.37,1.036814584,1,1.0,1.0,1.0
614,2021-07-23 20:00:00,833769.0,13.475001803751804,34.94685786435787,78.87255346775055,21.0658,8.828,2.736,80.436,87253.03700000001,52507.503,694011.288,108930.1071,719602.0980566144,89075.1098881674,258255.34286796537,1925.0,32531.63,32222.41,32279.98,1544.57,50003653.92,32486.66,670.37,2.06352392,1,1.0,1.0,-1.0
615,2021-07-23 22:00:00,967403.0,18.15512581168831,39.616598124098125,110.15154814720154,26.7208,13.447,4.679,109.876,100048.504,43239.154,824116.291,247846.8196,782911.2710354924,140417.14298160173,235498.05503427127,195982.0,33272.29,32601.83,32625.13,2117.66,69857631.37,33157.03,430.5,1.298367194,1,-1.0,1.0,1.0
616,2021-07-24 10:00:00,194102.0,11.40145202020202,23.42643398268398,53.575093775987625,17.0038,6.672,1.583,56.749,20305.82,6438.592000000001,167372.22999999998,63337.7055,168698.18891307712,30529.279163059164,60962.66860569985,402.0,33956.63,33783.89,33858.19,724.58,24555816.77,33907.62,-51.62,-0.1522371667,-1,-1.0,-1.0,1.0
617,2021-07-24 12:00:00,2552492.0,8.41901993145743,19.829353535353533,59.63547211885452,21.6376,8.751,1.855,60.393,164719.68099999998,4892.373,2382873.161,710316.4626000001,2126788.4732758403,285679.1780873918,572074.6350064934,97368.0,33893.71,33783.59,33892.86,436.24,14757403.4,33856.0,41.32,0.1220463138,1,1.0,1.0,1.0
618,2021-07-24 14:00:00,655817.0,11.043993506493509,38.23661255411256,83.0843423306942,16.2846,9.711,4.424,83.865,28516.819,56819.37,570477.089,-73004.90529999998,560539.6295310259,-157346.7712662338,489411.4273088023,42486.0,33947.71,33765.63,33822.29,736.6,24945557.63,33897.32,569.55,1.680221327,1,1.0,-1.0,-1.0
619,2021-07-24 16:00:00,948606.0,12.146710678210678,32.48708261183261,94.35256072878838,29.5337,11.39,3.534,98.074,43296.159,17227.336,888080.958,122337.4925,762560.5211067498,34878.75132070706,155264.2943881674,33666.0,34476.04,33870.84,33902.26,1932.39,66125781.99,34466.87,-153.38,-0.4450070459,-1,-1.0,-1.0,1.0
620,2021-07-24 18:00:00,413890.0,7.754062049062049,29.19946248196248,78.83952414989471,17.4151,8.33,2.803,79.871,26977.421,19865.314,367052.016,33192.0188,370549.2860865593,-33853.70553391053,162167.32998557,6328.0,34438.74,34278.21,34340.48,1100.2,37803573.38,34313.49,-375.5,-1.094321796,-1,1.0,1.0,-1.0
621,2021-07-24 20:00:00,276477.0,6.585433802308802,15.755328282828282,50.41068691015244,13.6186,5.23,1.555,53.212,27983.755,7973.257,240501.726,91166.5252,239303.96129012108,18701.88841450216,50268.05761544011,8370.0,33974.8,33709.73,33887.73,1001.17,33912740.96,33937.99,121.68,0.3585362598,1,-1.0,1.0,-1.0
622,2021-07-24 22:00:00,331856.0,4.652458513708513,14.73701788291074,42.21603155136109,10.3772,4.551,1.974,41.475,48676.33,15877.07,267302.6,111638.1628,285725.7444092036,51463.91389971139,108116.17905277264,-1266.0,34126.01,33882.59,34125.45,617.37,20984469.52,34059.67,-13.09,-0.03843255087,-1,-1.0,-1.0,1.0
623,2021-07-25 10:00:00,580182.0,2.6954972170686453,7.979646052360338,20.636447072029117,5.4735,1.671,0.7250000000000001,21.605,75634.625,534.105,504013.373,281730.7316,383006.4942388535,-95276.52942053184,234138.70163450835,567384.0,34615.32,34316.97,34547.13,449.41,15497202.84,34389.71,-74.2,-0.2157622149,-1,-1.0,-1.0,-1.0
624,2021-07-25 12:00:00,46911.0,0.6983333333333333,4.109444444444445,12.571665167808533,0.2045999999999999,0.693,0.424,12.883,211.33,160.753,46538.917,64.7697,42590.654412448406,501.9483333333334,3133.9227777777764,0.0,34439.49,34244.64,34420.39,488.19,16756603.27,34315.51,-183.03,-0.5333739758,-1,-1.0,1.0,1.0
625,2021-07-25 14:00:00,154279.0,3.957591991341991,11.274743867243869,22.472268879413605,7.244899999999999,2.015,0.067,22.918,40058.335,130.51600000000002,114090.149,94396.8168,142001.6249346137,49718.86114898989,97062.9379040404,0.0,34209.68,33892.36,34204.8,1351.31,45964322.1,34132.48,110.54,0.3238557526,1,1.0,1.0,-1.0
626,2021-07-25 16:00:00,96748.0,4.316753246753247,8.524098124098124,20.772705376148224,5.5321,1.565,0.263,22.172,7315.083,747.712,88685.205,25221.3631,87243.89545732737,33184.96744588744,42013.302994228,-7957.0,34288.76,34128.29,34209.0,822.27,28129054.93,34243.02,203.58,0.5945153202,1,-1.0,-1.0,1.0
627,2021-07-25 18:00:00,165932.0,2.883982683982684,11.702164502164502,27.707186818122864,4.9574,3.024,1.332,27.648,16071.617,7471.308000000001,142404.884,32650.9786,143125.24287968874,28686.42344877345,51338.65501443001,-18971.0,34517.16,34398.84,34480.57,733.7,25285609.22,34446.6,42.54,0.1234954974,1,1.0,1.0,1.0
628,2021-07-25 20:00:00,101139.0,1.1641871091871092,6.572140452140452,15.263898462057114,5.0977,1.854,0.618,15.528,23169.161,1045.081,76924.758,64319.4966,89869.40227910876,27198.546185666182,51178.00747955748,13339.0,34508.18,34337.72,34393.05,919.56,31668487.16,34489.14,198.49,0.5755144953,1,1.0,1.0,1.0
629,2021-07-25 22:00:00,239864.0,2.084632034632034,7.807106782106782,22.57558709383011,3.1357,1.82,1.483,23.697,20590.05,6941.27,212333.406,37252.738300000005,199767.11318778992,6634.333766233766,18441.823665223663,18425.0,34691.77,34487.43,34587.51,1108.3,38317506.29,34687.63,2075.22,5.982593795,1,1.0,1.0,-1.0
630,2021-07-26 10:00:00,765138.0,4.83271645021645,13.345146103896104,38.954824924468994,4.8956,3.182,1.184,40.636,24902.641,9503.339,730762.459,57363.2363,639603.6574953198,109243.6425,368962.6041666666,555194.0,38653.08,38144.66,38247.38,2402.2,92245554.66,38646.38,27.3,0.07064051018,1,1.0,-1.0,-1.0
631,2021-07-26 12:00:00,324813.0,3.012099567099567,15.383258177008177,40.76023536920548,6.4315,3.483,1.456,42.061,25016.188,2617.191,297179.621,72531.9642,297318.9906696081,96906.03063131312,151560.63006553633,5079.0,38902.74,38262.59,38501.8,2934.73,113446006.5,38673.68,-354.73,-0.9172388043,-1,-1.0,1.0,1.0
632,2021-07-26 14:00:00,76009.0,8.95482774170274,22.843575937950938,54.77408891916275,11.8504,4.765,1.447,56.789,8409.863,752.035,66846.621,23162.0257,67696.85901045799,13706.219114357864,34927.59022907648,10171.0,38521.12,38188.75,38335.7,2121.44,81436840.33,38318.95,732.96,1.912787276,1,1.0,1.0,1.0
633,2021-07-26 16:00:00,398719.0,7.441239417989417,25.223713564213565,49.74401971697807,7.8329,5.279,3.186,49.539,40368.487,6411.186000000001,351954.78,110256.1383,354950.1539262533,64208.21945791244,201885.48051731603,1869.0,39447.02,38516.14,38601.19,4599.32,179598198.1,39051.91,675.01,1.728494202,1,1.0,-1.0,-1.0
634,2021-07-26 18:00:00,4856378.0,7.372384559884559,21.10068903318903,60.38002347946167,15.5243,5.913,2.079,63.006,24450.446,2139.849,4829753.1680000005,77935.55410000001,2712589.7925252914,1331304.0343253962,2626330.6178607508,4678138.0,39992.79,39208.26,39238.16,4583.35,181791579.0,39726.92,-2001.65,-5.038522996,-1,-1.0,-1.0,1.0
635,2021-07-26 20:00:00,101347.0,2.5008395863395867,13.994719576719575,46.48275166749954,4.5163,4.062,2.369,47.571,14312.509,6042.146000000001,80994.51000000001,10886.058999999996,88545.04880297184,860.3679829244833,43078.69482010582,2704.0,39486.69,37411.98,39391.48,9878.87,377572835.8,37725.27,-135.58,-0.3593877526,-1,1.0,-1.0,1.0
636,2021-07-26 22:00:00,552126.0,5.636486291486292,13.930036075036076,32.91954457759857,10.8095,4.174,0.892,32.935,37103.533,34165.377,480857.899,-42081.932100000005,466663.6012521386,125369.80313131314,228290.0015945166,2997.0,37655.02,36806.9,37132.25,4069.86,151430501.8,37589.69,-127.86,-0.3401464604,-1,1.0,-1.0,-1.0
637,2021-07-27 10:00:00,158360.0,3.62271645021645,10.677575757575758,29.10493952035904,6.6754,3.096,0.759,30.145,30851.631,649.128,126860.145,80304.66530000001,143830.83041888475,33433.340508658,50202.81106060606,422.0,37738.03,37304.11,37412.31,1791.65,67205744.37,37655.19,726.0,1.928021078,1,1.0,1.0,-1.0
638,2021-07-27 12:00:00,479814.0,4.560610269360269,16.71148569023569,36.408611834049225,7.6774,3.192,1.254,38.555,34905.165,406.822,444501.971,163101.49190000002,322475.8580580354,28577.918265993238,266608.21456228953,317526.0,38505.53,37762.83,38083.79,3139.44,119833473.1,38381.19,-111.65,-0.2908977028,-1,-1.0,-1.0,-1.0
639,2021-07-27 14:00:00,552075.0,6.849663299663299,19.31051346801347,41.05556416511536,12.1737,5.357,1.611,40.028,18257.778,7949.58,525861.078,33489.2484,506406.1648994684,45811.58691919191,201190.6687121212,-14226.0,38547.77,37771.58,38487.74,4435.32,168964208.0,38269.54,-616.29,-1.610393018,-1,-1.0,1.0,1.0
640,2021-07-27 16:00:00,495207.0,6.323292648709315,12.546554032387366,27.27113485336304,11.5634,4.188,0.98,26.832,61543.399,4740.386,428923.215,193000.022,457925.1057164669,157120.81917247875,206702.72215087383,81824.0,38306.37,37600.63,38229.35,3248.74,123141057.2,37653.25,267.22,0.7096864149,1,1.0,-1.0,1.0
641,2021-07-27 18:00:00,566651.0,7.28264448051948,19.09395815295815,34.30973029136658,14.3348,5.175,1.196,34.628,72087.625,53066.303,441496.378,28724.21990000001,473513.8630993366,48985.97641450217,368701.183991342,30515.0,38052.44,37390.41,37792.63,2593.48,97763935.82,37920.47,109.69,0.2892632924,1,1.0,1.0,1.0
642,2021-07-27 20:00:00,439802.0,4.613611111111111,11.28520202020202,22.277977526187897,6.847,2.737,0.6890000000000001,22.572,13195.24,2859.556,423744.901,43617.8947,409092.06637328863,40055.87795454545,82214.66151515151,14786.0,38199.09,37803.79,37803.79,1534.29,58361316.25,38030.16,1168.23,3.071851394,1,1.0,1.0,-1.0
643,2021-07-27 22:00:00,1239029.0,4.112291666666667,11.640036075036075,26.77733114361763,5.2191,3.016,1.861,28.123,115558.742,1733.626,1121736.623,627108.3526000001,860398.640121758,-66.72890602446158,390084.206031746,1117075.0,39417.89,38140.22,38358.38,3394.25,131826842.7,39198.39,-86.29,-0.2201365923,-1,-1.0,1.0,-1.0
644,2021-07-28 10:00:00,335582.0,5.095746753246753,14.709743867243866,36.87777233123779,9.0689,3.085,0.425,39.491,32090.418,5807.745,297687.711,125702.1601,290403.8112190962,103237.85173160172,154650.56704906205,70243.0,40377.84,39826.24,39952.71,2958.61,118799735.4,40204.44,-511.87,-1.273167839,-1,-1.0,-1.0,-1.0
645,2021-07-28 12:00:00,342144.0,4.313403318903319,15.97052442002442,43.85071104764938,11.442,4.796,1.548,45.657,35046.997,8353.291000000001,298743.949,69321.816,293105.12632480264,2115.323627705627,36821.29414896215,-16869.0,40886.35,39645.33,40788.12,4378.06,176330706.7,39692.57,-137.1,-0.3454046941,-1,-1.0,1.0,1.0
646,2021-07-28 14:00:00,1553823.0,1.038798701298701,9.826370851370852,29.94028213620186,8.2593,3.251,0.902,31.847,19236.096,9143.716,1525443.188,48568.0488,1367018.3420983253,-127533.24085497836,886602.5203463204,2741.0,39858.62,39387.71,39675.55,2989.67,118545241.5,39555.47,570.28,1.441722219,1,1.0,-1.0,1.0
647,2021-07-28 16:00:00,1514455.0,2.228759018759019,13.119545454545454,33.175912737846375,2.389,2.883,2.191,33.925,13744.96,11556.596,1489152.732,14828.576,1364780.141917348,-151559.8786868687,855362.2339538238,-40449.0,40175.56,39597.47,39701.31,2404.08,95925086.52,40125.75,320.62,0.7990380242,1,1.0,-1.0,-1.0
648,2021-07-28 18:00:00,116106.0,2.6295238095238096,9.600595238095238,25.07740974426269,2.8819,2.134,1.21,25.657,21201.492,982.47,93922.281,58847.5181,105945.8406791389,30502.00714285714,47988.86726190476,-349.0,40506.83,38809.89,38985.26,5759.59,229279513.6,40446.37,-447.37,-1.106081955,-1,-1.0,1.0,-1.0
649,2021-07-28 20:00:00,43072.0,3.9319119769119766,11.519574314574314,28.248688995838165,8.7531,3.531,0.596,27.871,5476.461,1566.994,36013.449,8071.8149,39434.58770829439,4641.470346320346,24021.62861471861,1100.0,40405.62,39763.92,40401.1,2273.91,91082697.0,39999.0,-231.13,-0.577839446,-1,-1.0,1.0,-1.0
650,2021-07-28 22:00:00,135947.0,3.587297619047619,9.090570105820106,22.01570534706116,5.6869,2.635,1.242,22.121,15148.076,2410.742,118386.893,59749.3633,109790.08225500584,9739.641583333332,27769.24267328042,845.0,40233.5,39620.99,40101.75,1488.87,59462818.65,39767.87,-309.81,-0.7790459987,-1,-1.0,1.0,1.0
